TIME     | VALID | REASON      | COD | RESPONSE DATA                     | REQUEST
18:50:39 | False | status-code | 404 | < DATA>                           | https://api.gbif.org/v1/species/89/5?year=2021 
18:50:39 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:40 | True  | valid-req   | 200 | []                                | https://api.gbif.org/v1/species/suggest?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:40 | False | status-code | 400 | For input string: "name"          | https://api.gbif.org/v1/species/name?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:41 | False | status-code | 400 | For input string: "key"           | https://api.gbif.org/v1/species/key?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:41 | False | status-code | 400 | For input string: "taxonKey"      | https://api.gbif.org/v1/species/taxonKey?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:42 | False | status-code | 400 | For input string: "datasetKey"    | https://api.gbif.org/v1/species/datasetKey?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:42 | False | status-code | 400 | For input string: "nubKey"        | https://api.gbif.org/v1/species/nubKey?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:43 | False | status-code | 400 | For input string: "parent"        | https://api.gbif.org/v1/species/parent?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:43 | False | status-code | 400 | For input string: "children"      | https://api.gbif.org/v1/species/children?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:43 | False | status-code | 400 | For input string: "synonyms"      | https://api.gbif.org/v1/species/synonyms?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:44 | False | status-code | 400 | For input string: "vernacularN... | https://api.gbif.org/v1/species/vernacularNames?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:44 | True  | valid-req   | 200 | {"offset":0,"limit":10,"endOfR... | https://api.gbif.org/v1/species/search?q=elephant&q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:45 | True  | valid-req   | 200 | []                                | https://api.gbif.org/v1/species/suggest?q=elephant&q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:45 | False | status-code | 400 | For input string: "name"          | https://api.gbif.org/v1/species/name?rank=species&q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:50:46 | True  | valid-req   | 200 | {"key":87,"nubKey":87,"nameKey... | https://api.gbif.org/v1/species/87?q=cat&limit=10&datasetKey=ebd6eac3-5a7c-4f38-bb8b-699e4424ecea 
18:51:18 | True  | valid-req   | 200 | {"key":7550997,"scientificName... | https://api.gbif.org/v1/species/89/name?rank=genus&limit=5&offset=10 
18:51:19 | True  | valid-req   | 200 | {"key":7550997,"scientificName... | https://api.gbif.org/v1/species/89/name?rank=genus&limit=5&rank=family 
18:51:19 | True  | valid-req   | 200 | {"key":7550997,"scientificName... | https://api.gbif.org/v1/species/89/name?rank=genus&limit=5&limit=20 
18:51:19 | True  | valid-req   | 200 | {"key":7550997,"scientificName... | https://api.gbif.org/v1/species/89/name?rank=genus&limit=5&name=Myrmecocystus 
18:51:20 | True  | valid-req   | 200 | {"key":7550997,"scientificName... | https://api.gbif.org/v1/species/89/name?rank=genus&limit=5&sort=popularity 
18:51:21 | True  | valid-req   | 200 | {"key":7550997,"scientificName... | https://api.gbif.org/v1/species/89/name?rank=genus&limit=5&locale=en 
18:51:21 | True  | valid-req   | 200 | {"key":7550997,"scientificName... | https://api.gbif.org/v1/species/89/name?rank=genus&limit=5&country=US 
18:51:21 | True  | valid-req   | 200 | {"key":7550997,"scientificName... | https://api.gbif.org/v1/species/89/name?rank=genus&limit=5&year=2021 
